related-documents/continuation/relation/child-doc/document-id/country	pat:RelatedDocumentBag/pat:Continuation/pat:ChildDocument/pat:PatentDocumentIdentification/pat:ApplicationIdentification/com:IPOfficeCode
related-documents/continuation/relation/child-doc/document-id/doc-number	pat:RelatedDocumentBag/pat:Continuation/pat:ChildDocument/pat:PatentDocumentIdentification/pat:ApplicationIdentification/com:ApplicationNumber/com:ApplicationNumberText
related-documents/continuation-in-part	pat:RelatedDocumentBag/pat:PartialContinuation
related-documents/continuation-in-part/relation/parent-doc	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument
related-documents/continuation-in-part/relation/parent-doc/document-id	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument/pat:PatentDocumentIdentification/pat:ApplicationIdentification
related-documents/continuation-in-part/relation/parent-doc/document-id/country	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument/pat:PatentDocumentIdentification/pat:ApplicationIdentification/com:IPOfficeCode
related-documents/continuation-in-part/relation/parent-doc/document-id/doc-number	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument/pat:PatentDocumentIdentification/pat:ApplicationIdentification/com:ApplicationNumber/com:ApplicationNumberText
related-documents/continuation-in-part/relation/parent-doc/document-id/date	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument/pat:PatentDocumentIdentification/pat:ApplicationIdentification/pat:FilingDate
related-documents/continuation-in-part/relation/parent-doc/parent-status	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument/pat:ParentDocumentStatusCode
related-documents/continuation-in-part/relation/parent-doc/parent-grant-document/document-id	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument/pat:PatentDocumentIdentification/pat:PatentGrantIdentification
related-documents/continuation-in-part/relation/parent-doc/parent-grant-document/document-id/country	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument/pat:PatentDocumentIdentification/pat:PatentGrantIdentification/com:IPOfficeCode
related-documents/continuation-in-part/relation/parent-doc/parent-grant-document/document-id/doc-number	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument/pat:PatentDocumentIdentification/pat:PatentGrantIdentification/pat:PatentNumber
related-documents/continuation-in-part/relation/parent-doc/parent-grant-document/document-id/kind	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument/pat:PatentDocumentIdentification/pat:PatentGrantIdentification/com:PatentDocumentKindCode
related-documents/continuation-in-part/relation/parent-doc/parent-grant-document/document-id/date	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ParentDocument/pat:PatentDocumentIdentification/pat:PatentGrantIdentification/pat:GrantDate
related-documents/continuation-in-part/relation/child-doc	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ChildDocument
related-documents/continuation-in-part/relation/child-doc/document-id	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ChildDocument/pat:PatentDocumentIdentification/pat:ApplicationIdentification
related-documents/continuation-in-part/relation/child-doc/document-id/country	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ChildDocument/pat:PatentDocumentIdentification/pat:ApplicationIdentification/com:IPOfficeCode
related-documents/continuation-in-part/relation/child-doc/document-id/doc-number	pat:RelatedDocumentBag/pat:PartialContinuation/pat:ChildDocument/pat:PatentDocumentIdentification/pat:ApplicationIdentification/com:ApplicationNumber/com:ApplicationNumberText
related-documents/continuing-reissue	pat:RelatedDocumentBag/pat:ContinuingReissue
related-documents/reissue	pat:RelatedDocumentBag/pat:Reissue
related-documents/reexamination	pat:RelatedDocumentBag/pat:Reexamination
related-documents/substitution	pat:RelatedDocumentBag/pat:Substitution
related-documents/utility-model-basis	pat:RelatedDocumentBag/pat:UtilityModelBasis
related-documents/correction	pat:RelatedDocumentBag/pat:Correction
related-documents/related-publication	pat:RelatedDocumentBag/pat:RelatedPublication
related-documents/related-publication/document-id	pat:RelatedDocumentBag/pat:RelatedPublication/pat:PatentDocumentIdentification/pat:PatentPublicationIdentification
related-documents/related-publication/document-id/country	pat:RelatedDocumentBag/pat:RelatedPublication/pat:PatentDocumentIdentification/pat:PatentPublicationIdentification/com:IPOfficeCode
related-documents/related-publication/document-id/doc-number	pat:RelatedDocumentBag/pat:RelatedPublication/pat:PatentDocumentIdentification/pat:PatentPublicationIdentification/pat:PublicationNumber
related-documents/related-publication/document-id/kind	pat:RelatedDocumentBag/pat:RelatedPublication/pat:PatentDocumentIdentification/pat:PatentPublicationIdentification/com:PatentDocumentKindCode
related-documents/related-publication/document-id/date	pat:RelatedDocumentBag/pat:RelatedPublication/pat:PatentDocumentIdentification/pat:PatentPublicationIdentification/com:PublicationDate
pct-or-regional-filing-data	pat:InternationalFilingData
pct-or-regional-filing-data/document-id/country	pat:InternationalFilingData/pat:ApplicationIdentification/com:ApplicationNumber/com:IPOfficeCode
pct-or-regional-filing-data/document-id/doc-number	pat:InternationalFilingData/pat:ApplicationIdentification/com:ApplicationNumber/com:ApplicationNumberText
pct-or-regional-filing-data/document-id/date	pat:InternationalFilingData/pat:ApplicationIdentification/pat:FilingDate
pct-or-regional-filing-data/us-371c124-date/date	pat:InternationalFilingData/pat:NationalStageFilingDate
pct-or-regional-filing-data/document-id/@lang	pat:InternationalFilingData/pat:ApplicationIdentification/com:FilingLanguageCode
application-reference	pat:ApplicationIdentification
application-reference/@id	pat:ApplicationIdentification/@com:id
application-reference/@appl-type	pat:ApplicationIdentification/pat:InventionSubjectMatterCategory
application-reference/document-id/country	pat:ApplicationIdentification/com:ApplicationNumber/com:IPOfficeCode
application-reference/document-id/doc-number	pat:ApplicationIdentification/com:ApplicationNumber/com:ApplicationNumberText
application-reference/document-id/date	pat:ApplicationIdentification/pat:FilingDate
electronic-signature	com:ElectronicSignature
electronic-signature/@date	com:ElectronicSignature/com:ElectronicSignatureDate
electronic-signature/@place-signed	com:ElectronicSignature/com:ElectronicSignaturePlace
electronic-signature/basic-signature	com:ElectronicSignature/com:ElectronicBasicSignature
electronic-signature/basic-signature/fax-image/@file	com:ElectronicSignature/com:ElectronicBasicSignature/com:ElectronicBasicSignatureImageURI
electronic-signature/basic-signature/text-string	com:ElectronicSignature/com:ElectronicBasicSignature/com:ElectronicBasicSignatureText
electronic-signature/basic-signature/click-wrap	com:ElectronicSignature/com:ElectronicBasicSignature/com:ElectronicBasicSignatureClickWrap
electronic-signature/enhanced-signature	com:ElectronicSignature/com:ElectronicEnhancedSignature
electronic-signature/enhanced-signature/pkcs7	com:ElectronicSignature/com:ElectronicEnhancedSignature/@com:pkcs7Indicator
addressbook	com:PublicationContact
addressbook/@lang	com:Contact/@com:languageCode
addressbook/name	com:PublicationContact/com:Name/com:EntityName
addressbook/prefix	com:PublicationContact/com:Name/com:PersonName/com:PersonStructuredName/com:NamePrefix
addressbook/last-name	com:PublicationContact/com:Name/com:PersonName/com:PersonStructuredName/com:LastName
addressbook/orgname	com:PublicationContact/com:Name/com:OrganizationName/com:OrganizationStandardName
addressbook/orgname/text()	com:PublicationContact/com:Name/com:OrganizationName/com:OrganizationStandardName/text()
addressbook/first-name	com:PublicationContact/com:Name/com:PersonName/com:PersonStructuredName/com:FirstName
addressbook/middle-name	com:PublicationContact/com:Name/com:PersonName/com:PersonStructuredName/com:MiddleName
addressbook/first-last-name	com:PublicationContact/com:Name/com:PersonName/com:PersonStructuredName/com:FirstLastName
addressbook/second-last-name	com:PublicationContact/com:Name/com:PersonName/com:PersonStructuredName/com:SecondLastName
addressbook/suffix	com:PublicationContact/com:Name/com:PersonName/com:PersonStructuredName/com:NameSuffix
addressbook/role	com:Contact/com:Name/com:EntityName/@com:entityNameCategory
addressbook/address	com:Contact/com:PostalAddressBag/com:PostalAddress
addressbook/address/address-1	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText
addressbook/address/address-1/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText
addressbook/address/address-2	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (3)
addressbook/address/address-2/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (3)
addressbook/address/address-3	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (4)
addressbook/address/address-3/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (4)
addressbook/address/address-4	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (2)
addressbook/address/address-4/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (2)
addressbook/address/address-5	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (5)
addressbook/address/address-5/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (5)
addressbook/address/mailcode	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:PostalCode
addressbook/address/pobox	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (6)
addressbook/address/pobox/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (6)
addressbook/address/room	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (7)
addressbook/address/room/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (7)
addressbook/address/address-floor	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (8)
addressbook/address/address-floor/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (8)
addressbook/address/building	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (9)
addressbook/address/building/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (9)
addressbook/address/street	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (10)
addressbook/address/street/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (10)
addressbook/address/city	com:PublicationContact/com:CityName
addressbook/address/county	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:GeographicRegionName
addressbook/address/county/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:GeographicRegionName
addressbook/address/state	com:PublicationContact/com:GeographicRegionName
addressbook/address/state/text()	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:GeographicRegionName (2)
addressbook/address/postcode	com:PublicationContact/com:PostalCode
addressbook/address/country	com:PublicationContact/com:CountryCode
addressbook/address/text	com:Contact/com:PostalAddressBag/com:PostalAddress/com:PostalAddressText
addressbook/phone	com:Contact/com:PhoneNumberBag/com:PhoneNumber
addressbook/fax	com:Contact/com:FaxNumberBag/com:FaxNumber
addressbook/email	com:Contact/com:EmailAddressBag/com:EmailAddressText
addressbook/email/@email-purpose	com:Contact/com:EmailAddressBag/com:EmailAddressText/@com:emailAddressPurposeCategory
addressbook/url	com:Contact/com:WebAddressBag/com:WebAddressURI
addressbook/ead	com:Contact/com:OtherElectronicAddressBag
parties	pat:PartyBag
parties/applicants	pat:PartyBag/pat:ApplicantBag
parties/applicants/applicant	pat:PartyBag/pat:ApplicantBag/pat:Applicant
parties/applicants/applicant/@sequence	pat:PartyBag/pat:ApplicantBag/pat:Applicant/pat:SuccessorRights/@pat:applicantSequenceNumberReference
parties/applicants/applicant/@app-type	pat:PartyBag/pat:ApplicantBag/pat:Applicant/pat:ApplicantCategory
parties/applicants/applicant/@designation	pat:PartyBag/pat:ApplicantBag/pat:Applicant/pat:DesignationCategory
parties/applicants/applicant/addressbook	pat:PartyBag/pat:ApplicantBag/pat:Applicant/com:PublicationContact
parties/applicants/applicant/nationality/country	pat:PartyBag/pat:ApplicantBag/pat:Applicant/com:NationalityCode
parties/applicants/applicant/residence/country	pat:PartyBag/pat:ApplicantBag/pat:Applicant/com:ResidenceCountryCode
parties/applicants/applicant/us-rights	pat:PartyBag/pat:ApplicantBag/pat:Applicant/pat:SuccessorRights
parties/applicants/applicant/us-rights/@kind	pat:PartyBag/pat:ApplicantBag/pat:Applicant/pat:SuccessorRights/pat:SuccessorCategory
parties/applicants/applicant/us-rights/text()	pat:PartyBag/pat:ApplicantBag/pat:Applicant/pat:SuccessorRights/pat:SuccessorRightsText
parties/inventors	pat:PartyBag/pat:InventorBag
parties/inventors/inventor	pat:PartyBag/pat:InventorBag/pat:Inventor
parties/inventors/inventor/@sequence	pat:PartyBag/pat:InventorBag/pat:Inventor/@com:sequenceNumber
parties/inventors/inventor/@designation	pat:PartyBag/pat:InventorBag/pat:Inventor/pat:StateDesignation/pat:NewDesignationCountryCode
parties/inventors/inventor/addressbook	pat:PartyBag/pat:InventorBag/pat:Inventor/com:PublicationContact
parties/inventors/inventor/designated-states	pat:PartyBag/pat:InventorBag/pat:Inventor/pat:StateDesignation
parties/inventors/inventor/designated-states/country	pat:PartyBag/pat:InventorBag/pat:Inventor/pat:StateDesignation/pat:NationalDesignation/com:DesignatedCountryCode
parties/inventors/inventor/designated-states/region	pat:PartyBag/pat:InventorBag/pat:Inventor/pat:StateDesignation/pat:RegionalDesignation
parties/inventors/inventor/designated-states/region/country	pat:PartyBag/pat:InventorBag/pat:Inventor/pat:StateDesignation/pat:RegionalDesignation/com:DesignatedCountryCode
parties/correspondence-address	pat:PartyBag/com:CorrespondenceAddress
parties/correspondence-address/customer-number	pat:PartyBag/com:CorrespondenceAddress/com:PartyIdentifier
parties/correspondence-address/addressbook	pat:PartyBag/com:CorrespondenceAddress/com:Contact
parties/agents	pat:PartyBag/pat:RegisteredPractitionerBag
parties/agents/customer-number	pat:PartyBag/pat:RegisteredPractitionerBag/pat:RegisteredPractitioner/pat:RegisteredPractitionerRegistrationNumber
parties/agents/agent	pat:PartyBag/pat:RegisteredPractitionerBag/pat:RegisteredPractitioner
parties/agents/agent/@sequence	pat:PartyBag/pat:RegisteredPractitionerBag/pat:RegisteredPractitioner/@com:sequenceNumber
parties/agents/agent/@rep-type	pat:PartyBag/pat:RegisteredPractitionerBag/pat:RegisteredPractitioner/pat:RegisteredPractitionerCategory
parties/agents/agent/addressbook	pat:PartyBag/pat:RegisteredPractitionerBag/pat:RegisteredPractitioner/com:PublicationContact
assignees	pat:PartyBag/pat:AssigneeBag
assignees/assignee	pat:PartyBag/pat:AssigneeBag/pat:Assignee
assignees/assignee/addressbook	pat:PartyBag/pat:AssigneeBag/pat:Assignee/com:PublicationContact
examiners	pat:PartyBag/pat:ExaminerBag
examiners/primary-examiner	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer
examiners/primary-examiner/name	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:OrganizationName/com:OrganizationStandardName
examiners/primary-examiner/prefix	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:NamePrefix
examiners/primary-examiner/last-name	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:LastName
examiners/primary-examiner/orgname	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:OrganizationName/com:OrganizationOtherName/@com:organizationNameCategory
examiners/primary-examiner/orgname/text()	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:OrganizationName/com:OrganizationOtherName/@com:organizationNameCategory
examiners/primary-examiner/first-name	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:FirstName
examiners/primary-examiner/middle-name	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:MiddleName
examiners/primary-examiner/first-last-name	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:FirstLastName
examiners/primary-examiner/second-last-name	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:SecondLastName
examiners/primary-examiner/suffix	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:NameSuffix
examiners/primary-examiner/role	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:EntityName/@com:entityNameCategory
examiners/primary-examiner/synonym	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:PersonOtherName
examiners/primary-examiner/electronic-signature	pat:PartyBag/pat:ExaminerBag/pat:PrimaryExaminer/com:ElectronicSignature
examiners/assistant-examiner	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer
examiners/assistant-examiner/name	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:PersonName/com:PersonFullName
examiners/assistant-examiner/prefix	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:NamePrefix
examiners/assistant-examiner/last-name	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:LastName
examiners/assistant-examiner/orgname	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:OrganizationName/com:OrganizationOtherName/@com:organizationNameCategory
examiners/assistant-examiner/orgname/text()	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:OrganizationName/com:OrganizationOtherName/@com:organizationNameCategory
examiners/assistant-examiner/first-name	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:FirstName
examiners/assistant-examiner/middle-name	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:MiddleName
examiners/assistant-examiner/first-last-name	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:FirstLastName
examiners/assistant-examiner/second-last-name	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:SecondLastName
examiners/assistant-examiner/suffix	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:NameSuffix
examiners/assistant-examiner/role	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:EntityName/@com:entityNameCategory
examiners/assistant-examiner/synonym	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:Name/com:PersonName/com:PersonStructuredName/com:PersonOtherName
examiners/assistant-examiner/electronic-signature	pat:PartyBag/pat:ExaminerBag/pat:AssistantExaminer/com:ElectronicSignature
examiners/authorized-officer	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer
examiners/authorized-officer/name	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:PersonName/com:PersonFullName
examiners/authorized-officer/prefix	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:PersonName/com:PersonStructuredName/com:NamePrefix
examiners/authorized-officer/last-name	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:PersonName/com:PersonStructuredName/com:LastName
examiners/authorized-officer/orgname	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:OrganizationName/com:OrganizationOtherName/@com:organizationNameCategory
examiners/authorized-officer/orgname/text()	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:OrganizationName/com:OrganizationOtherName/@com:organizationNameCategory
examiners/authorized-officer/first-name	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:PersonName/com:PersonStructuredName/com:FirstName
examiners/authorized-officer/middle-name	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:PersonName/com:PersonStructuredName/com:MiddleName
examiners/authorized-officer/first-last-name	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:PersonName/com:PersonStructuredName/com:FirstLastName
examiners/authorized-officer/second-last-name	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:PersonName/com:PersonStructuredName/com:SecondLastName
examiners/authorized-officer/suffix	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:PersonName/com:PersonStructuredName/com:NameSuffix
examiners/authorized-officer/role	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:EntityName/@com:entityNameCategory
examiners/authorized-officer/synonym	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:Name/com:PersonName/com:PersonStructuredName/com:PersonOtherName
examiners/authorized-officer/phone	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:PhoneNumber
examiners/authorized-officer/fax	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:FaxNumber
examiners/authorized-officer/email	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:EmailAddressText
examiners/authorized-officer/electronic-signature	pat:PartyBag/pat:ExaminerBag/pat:AuthorizedOfficer/com:ElectronicSignature
invention-title	pat:InventionTitle
invention-title/@id	pat:InventionTitle/@com:id
invention-title/@lang	pat:InventionTitle/@com:languageCode
invention-title/text()	pat:InventionTitle/text()
invention-title/b	pat:InventionTitle/com:B
invention-title/b/text()	pat:InventionTitle/com:B/text()
invention-title/b/i	pat:InventionTitle/com:B/com:I
invention-title/b/i/text()	pat:InventionTitle/com:B/com:I/text()
invention-title/b/u	pat:InventionTitle/com:B/com:U
invention-title/b/u/text()	pat:InventionTitle/com:B/com:U/text()
invention-title/b/o	pat:InventionTitle/com:B/com:O
invention-title/b/o/text()	pat:InventionTitle/com:B/com:O/text()
invention-title/b/smallcaps	pat:InventionTitle/com:B/com:SmallCapital
invention-title/b/smallcaps/text()	pat:InventionTitle/com:B/com:SmallCapital/text()
invention-title/b/sup	pat:InventionTitle/com:B/com:Sup
invention-title/b/sup/text()	pat:InventionTitle/com:B/com:Sup/text()
invention-title/b/sub	pat:InventionTitle/com:B/com:Sub
invention-title/b/sub/text()	pat:InventionTitle/com:B/com:Sub/text()
invention-title/i	pat:InventionTitle/com:I
invention-title/i/text()	pat:InventionTitle/com:I/text()
invention-title/u	pat:InventionTitle/com:U
invention-title/u/text()	pat:InventionTitle/com:U/text()
invention-title/o	pat:InventionTitle/com:O
invention-title/o/text()	pat:InventionTitle/com:O/text()
invention-title/sup	pat:InventionTitle/com:Sub
invention-title/sup/text()	pat:InventionTitle/com:Sub/text()
invention-title/sub	pat:InventionTitle/com:Sup
invention-title/sub/text()	pat:InventionTitle/com:Sup/text()
bio-deposit	com:BioDeposit
bio-deposit/@id	com:BioDeposit/@com:id
bio-deposit/@num	com:BioDeposit/@com:sequenceNumber
bio-deposit/@url	com:BioDeposit/@com:sourceURI
bio-deposit/depositary	com:BioDeposit/com:BioDepositDepositary
bio-deposit/depositary/address	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress
bio-deposit/depositary/address/address-1	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText
bio-deposit/depositary/address/address-1/text()	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText
bio-deposit/depositary/address/address-2	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (5)
bio-deposit/depositary/address/address-2/text()	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (5)
bio-deposit/depositary/address/address-3	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (4)
bio-deposit/depositary/address/address-3/text()	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (4)
bio-deposit/depositary/address/address-4	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (3)
bio-deposit/depositary/address/address-4/text()	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (3)
bio-deposit/depositary/address/address-5	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (2)
bio-deposit/depositary/address/address-5/text()	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:AddressLineText (2)
bio-deposit/depositary/address/mailcode	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:PostalCode (2)
bio-deposit/depositary/address/pobox	WIPO.poboxToAddressLineText
bio-deposit/depositary/address/pobox/text()	WIPO.poboxToAddressLineText
bio-deposit/depositary/address/room	WIPO.roomToAddressLineText
bio-deposit/depositary/address/room/text()	WIPO.roomToAddressLineText
bio-deposit/depositary/address/address-floor	WIPO.address-floorToAddressLineText
bio-deposit/depositary/address/address-floor/text()	WIPO.address-floorToAddressLineText
bio-deposit/depositary/address/building	WIPO.buildingToAddressLineText
bio-deposit/depositary/address/building/text()	WIPO.buildingToAddressLineText
bio-deposit/depositary/address/street	WIPO.streetToAddressLineText
bio-deposit/depositary/address/street/text()	WIPO.streetToAddressLineText
bio-deposit/depositary/address/city	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:CityName
bio-deposit/depositary/address/county	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:CountryCode
bio-deposit/depositary/address/postcode	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalStructuredAddress/com:PostalCode
bio-deposit/depositary/address/country	com:BioDeposit/com:BioDepositDepositary/com:PostalAddressBag/com:PostalAddress/com:PostalAddressText/@com:languageCode
bio-deposit/depositary/address/text	com:BioDeposit/com:BioDepositTermText/@com:languageCode
bio-deposit/bio-accno	com:BioDeposit/com:BiologicalAccessionNumber
bio-deposit/date	com:BioDeposit/com:BioDepositDate
bio-deposit/term	com:BioDeposit/com:BioDepositTermText
bio-deposit/dtext	com:BioDeposit/com:BioDepositText
pct-or-regional-publishing-data	pat:InternationalPublishingData
pct-or-regional-publishing-data/document-id	pat:InternationalPublishingData/pat:PatentDocumentIdentification/pat:PatentPublicationIdentification
pct-or-regional-publishing-data/gazette-reference	pat:InternationalPublishingData/pat:GazetteReference
pct-or-regional-publishing-data/gazette-reference/@id	pat:InternationalPublishingData/pat:GazetteReference/@com:id
pct-or-regional-publishing-data/gazette-reference/@country	pat:InternationalPublishingData/pat:GazetteReference/com:IPOfficeCode
pct-or-regional-publishing-data/gazette-reference/gazette-num	pat:InternationalPublishingData/pat:GazetteReference/pat:GazetteNumber
pct-or-regional-publishing-data/gazette-reference/date	pat:InternationalPublishingData/pat:GazetteReference/com:PublicationDate
pct-or-regional-publishing-data/gazette-reference/text	pat:InternationalPublishingData/pat:GazetteReference/pat:GazetteReferenceText
name	com:OrganizationStandardName
name/@name-type	com:OrganizationStandardName
